2025-07-04 12:48:49.758010: I tensorflow/core/util/port.cc:153] oneDNN custom operations are on. You may see slightly different numerical results due to floating-point round-off errors from different computation orders. To turn them off, set the environment variable `TF_ENABLE_ONEDNN_OPTS=0`.
2025-07-04 12:48:49.772499: E external/local_xla/xla/stream_executor/cuda/cuda_fft.cc:467] Unable to register cuFFT factory: Attempting to register factory for plugin cuFFT when one has already been registered
WARNING: All log messages before absl::InitializeLog() is called are written to STDERR
E0000 00:00:1751604529.788765   19778 cuda_dnn.cc:8579] Unable to register cuDNN factory: Attempting to register factory for plugin cuDNN when one has already been registered
E0000 00:00:1751604529.793581   19778 cuda_blas.cc:1407] Unable to register cuBLAS factory: Attempting to register factory for plugin cuBLAS when one has already been registered
W0000 00:00:1751604529.806883   19778 computation_placer.cc:177] computation placer already registered. Please check linkage and avoid linking the same target more than once.
W0000 00:00:1751604529.806908   19778 computation_placer.cc:177] computation placer already registered. Please check linkage and avoid linking the same target more than once.
W0000 00:00:1751604529.806912   19778 computation_placer.cc:177] computation placer already registered. Please check linkage and avoid linking the same target more than once.
W0000 00:00:1751604529.806915   19778 computation_placer.cc:177] computation placer already registered. Please check linkage and avoid linking the same target more than once.
2025-07-04 12:48:49.810705: I tensorflow/core/platform/cpu_feature_guard.cc:210] This TensorFlow binary is optimized to use available CPU instructions in performance-critical operations.
To enable the following instructions: AVX2 AVX512F AVX512_VNNI FMA, in other operations, rebuild TensorFlow with the appropriate compiler flags.
[I 2025-07-04 12:48:51,984] A new study created in RDB with name: GCPNet_4090_hyperopt
/root/autodl-tmp/GCPNET_optuna/main.py:578: ExperimentalWarning: TensorBoardCallback is experimental (supported from v2.0.0). The interface can change in the future.
  callbacks=[TensorBoardCallback(tensorboard_dir, metric_name='val_mae')] # <--- 把它移动到这里
Starting Optuna hyperparameter optimization...
🚀 Using 4090-optimized hyperparameter search space
Running 50 trials...
Results will be saved to: ./output_4090/20250704_124851/GCPNet_4090_hyperopt.db
TensorBoard logs: ./output_4090/20250704_124851/tensorboard_logs
To view real-time progress: tensorboard --logdir ./output_4090/20250704_124851/tensorboard_logs
============================================================

🔍 Trial #0 - 详细显存诊断:
   GPU总显存: 25.28GB
   已分配: 0.00GB
   已缓存: 0.00GB
   可用: 25.28GB
   清理后-已分配: 0.00GB
   清理后-已缓存: 0.00GB
   清理后-可用: 25.28GB

============================================================
🚀 Starting Trial #0 (Memory Safe)
  Parameters:
    - lr: 0.0013203077479228501
    - dropout_rate: 0.1597442635705565
    - weight_decay: 4.08275503287407e-05
    - firstUpdateLayers: 4
    - secondUpdateLayers: 3
    - hidden_features: 160
    - batch_size: 64
============================================================

train length: 12000 val length: 1500 test length: 1500 unused length: 0 seed : 666
[0;31m<<<<<< ⚡️ cuda is used >>>>>>[0m
█epoch     train_loss  train_mae  train_mape  lr        val_loss  val_mae   val_mape  best_val_mae  time    
    - weight_decay: 2.957741889153824e-05
    - firstUpdateLayers: 4
    - secondUpdateLayers: 3
    - hidden_features: 160
    - batch_size: 48
============================================================

train length: 12000 val length: 1500 test length: 1500 unused length: 0 seed : 666
[0;31m<<<<<< ⚡️ cuda is used >>>>>>[0m
█[I 2025-07-04 13:31:53,209] Trial 10 finished with value: inf and parameters: {'lr': 0.0010536047336000148, 'dropout_rate': 0.17982962866501429, 'weight_decay': 2.957741889153824e-05, 'firstUpdateLayers': 4, 'secondUpdateLayers': 3, 'hidden_features': 160, 'batch_size': 48}. Best is trial 0 with value: inf.

💥 Trial #10 - GPU OOM
   配置：batch_size=48, hidden_features=160
🧹 Cleaned 1.38GB GPU memory
============================================================

🔍 Trial #11 - 详细显存诊断:
   GPU总显存: 25.28GB
   已分配: 0.02GB
   已缓存: 0.06GB
   可用: 25.22GB
   清理后-已分配: 0.02GB
   清理后-已缓存: 0.06GB
   清理后-可用: 25.22GB

============================================================
🚀 Starting Trial #11 (Memory Safe)
  Parameters:
    - lr: 0.0011171681909833006
    - dropout_rate: 0.05347113738540779
    - weight_decay: 1.0962682932218422e-05
    - firstUpdateLayers: 4
    - secondUpdateLayers: 3
    - hidden_features: 128
    - batch_size: 64
============================================================

train length: 12000 val length: 1500 test length: 1500 unused length: 0 seed : 666
[0;31m<<<<<< ⚡️ cuda is used >>>>>>[0m
█[I 2025-07-04 13:31:55,027] Trial 11 finished with value: inf and parameters: {'lr': 0.0011171681909833006, 'dropout_rate': 0.05347113738540779, 'weight_decay': 1.0962682932218422e-05, 'firstUpdateLayers': 4, 'secondUpdateLayers': 3, 'hidden_features': 128, 'batch_size': 64}. Best is trial 0 with value: inf.

💥 Trial #11 - GPU OOM
   配置：batch_size=64, hidden_features=128
🧹 Cleaned 0.25GB GPU memory
🧹 Cleaned 1.16GB GPU memory
============================================================

🔍 Trial #12 - 详细显存诊断:
   GPU总显存: 25.28GB
   已分配: 0.02GB
   已缓存: 0.06GB
   可用: 25.22GB
   清理后-已分配: 0.02GB
   清理后-已缓存: 0.06GB
   清理后-可用: 25.22GB

============================================================
🚀 Starting Trial #12 (Memory Safe)
  Parameters:
    - lr: 0.0012039494438751258
    - dropout_rate: 0.09265357047915454
    - weight_decay: 1.7784000481641705e-05
    - firstUpdateLayers: 4
    - secondUpdateLayers: 3
    - hidden_features: 160
    - batch_size: 64
============================================================

train length: 12000 val length: 1500 test length: 1500 unused length: 0 seed : 666
[0;31m<<<<<< ⚡️ cuda is used >>>>>>[0m
█[I 2025-07-04 13:31:56,877] Trial 12 finished with value: inf and parameters: {'lr': 0.0012039494438751258, 'dropout_rate': 0.09265357047915454, 'weight_decay': 1.7784000481641705e-05, 'firstUpdateLayers': 4, 'secondUpdateLayers': 3, 'hidden_features': 160, 'batch_size': 64}. Best is trial 0 with value: inf.

💥 Trial #12 - GPU OOM
   配置：batch_size=64, hidden_features=160
🧹 Cleaned 1.59GB GPU memory
============================================================

🔍 Trial #13 - 详细显存诊断:
   GPU总显存: 25.28GB
   已分配: 0.02GB
   已缓存: 0.06GB
   可用: 25.22GB
   清理后-已分配: 0.02GB
   清理后-已缓存: 0.06GB
   清理后-可用: 25.22GB

============================================================
🚀 Starting Trial #13 (Memory Safe)
  Parameters:
    - lr: 0.0005022583511749076
    - dropout_rate: 0.10382666288601822
    - weight_decay: 3.610402759606688e-05
    - firstUpdateLayers: 4
    - secondUpdateLayers: 3
    - hidden_features: 128
    - batch_size: 64
============================================================

train length: 12000 val length: 1500 test length: 1500 unused length: 0 seed : 666
[0;31m<<<<<< ⚡️ cuda is used >>>>>>[0m
█[I 2025-07-04 13:31:58,742] Trial 13 finished with value: inf and parameters: {'lr': 0.0005022583511749076, 'dropout_rate': 0.10382666288601822, 'weight_decay': 3.610402759606688e-05, 'firstUpdateLayers': 4, 'secondUpdateLayers': 3, 'hidden_features': 128, 'batch_size': 64}. Best is trial 0 with value: inf.

💥 Trial #13 - GPU OOM
   配置：batch_size=64, hidden_features=128
🧹 Cleaned 0.25GB GPU memory
🧹 Cleaned 1.15GB GPU memory
============================================================

🔍 Trial #14 - 详细显存诊断:
   GPU总显存: 25.28GB
   已分配: 0.02GB
   已缓存: 0.06GB
   可用: 25.22GB
   清理后-已分配: 0.02GB
   清理后-已缓存: 0.06GB
   清理后-可用: 25.22GB

============================================================
🚀 Starting Trial #14 (Memory Safe)
  Parameters:
    - lr: 0.0013061382158399528
    - dropout_rate: 0.050666931901691255
    - weight_decay: 1.7337871827320193e-05
    - firstUpdateLayers: 4
    - secondUpdateLayers: 3
    - hidden_features: 160
    - batch_size: 64
============================================================

train length: 12000 val length: 1500 test length: 1500 unused length: 0 seed : 666
[0;31m<<<<<< ⚡️ cuda is used >>>>>>[0m
█[I 2025-07-04 13:32:00,646] Trial 14 finished with value: inf and parameters: {'lr': 0.0013061382158399528, 'dropout_rate': 0.050666931901691255, 'weight_decay': 1.7337871827320193e-05, 'firstUpdateLayers': 4, 'secondUpdateLayers': 3, 'hidden_features': 160, 'batch_size': 64}. Best is trial 0 with value: inf.

💥 Trial #14 - GPU OOM
   配置：batch_size=64, hidden_features=160
🧹 Cleaned 1.47GB GPU memory
============================================================

🔍 Trial #15 - 详细显存诊断:
   GPU总显存: 25.28GB
   已分配: 0.02GB
   已缓存: 0.06GB
   可用: 25.22GB
   清理后-已分配: 0.02GB
   清理后-已缓存: 0.06GB
   清理后-可用: 25.22GB

============================================================
🚀 Starting Trial #15 (Memory Safe)
  Parameters:
    - lr: 0.0009674867054043335
    - dropout_rate: 0.15203104359342187
    - weight_decay: 1.9924716628024552e-05
    - firstUpdateLayers: 4
    - secondUpdateLayers: 4
    - hidden_features: 160
    - batch_size: 48
============================================================

train length: 12000 val length: 1500 test length: 1500 unused length: 0 seed : 666
[0;31m<<<<<< ⚡️ cuda is used >>>>>>[0m
█[I 2025-07-04 13:32:02,485] Trial 15 finished with value: inf and parameters: {'lr': 0.0009674867054043335, 'dropout_rate': 0.15203104359342187, 'weight_decay': 1.9924716628024552e-05, 'firstUpdateLayers': 4, 'secondUpdateLayers': 4, 'hidden_features': 160, 'batch_size': 48}. Best is trial 0 with value: inf.

💥 Trial #15 - GPU OOM
   配置：batch_size=48, hidden_features=160
🧹 Cleaned 1.52GB GPU memory
============================================================

🔍 Trial #16 - 详细显存诊断:
   GPU总显存: 25.28GB
   已分配: 0.02GB
   已缓存: 0.06GB
   可用: 25.22GB
   清理后-已分配: 0.02GB
   清理后-已缓存: 0.06GB
   清理后-可用: 25.22GB

============================================================
🚀 Starting Trial #16 (Memory Safe)
  Parameters:
    - lr: 0.0019521336210572835
    - dropout_rate: 0.1047185258687198
    - weight_decay: 4.271091477628953e-05
    - firstUpdateLayers: 4
    - secondUpdateLayers: 3
    - hidden_features: 128
    - batch_size: 64
============================================================

train length: 12000 val length: 1500 test length: 1500 unused length: 0 seed : 666
[0;31m<<<<<< ⚡️ cuda is used >>>>>>[0m
█[I 2025-07-04 13:32:04,389] Trial 16 finished with value: inf and parameters: {'lr': 0.0019521336210572835, 'dropout_rate': 0.1047185258687198, 'weight_decay': 4.271091477628953e-05, 'firstUpdateLayers': 4, 'secondUpdateLayers': 3, 'hidden_features': 128, 'batch_size': 64}. Best is trial 0 with value: inf.

💥 Trial #16 - GPU OOM
   配置：batch_size=64, hidden_features=128
🧹 Cleaned 1.44GB GPU memory
============================================================

🔍 Trial #17 - 详细显存诊断:
   GPU总显存: 25.28GB
   已分配: 0.02GB
   已缓存: 0.06GB
   可用: 25.22GB
   清理后-已分配: 0.02GB
   清理后-已缓存: 0.06GB
   清理后-可用: 25.22GB

============================================================
🚀 Starting Trial #17 (Memory Safe)
  Parameters:
    - lr: 0.0008552525906335536
    - dropout_rate: 0.06708467166410248
    - weight_decay: 1.4295760421963136e-05
    - firstUpdateLayers: 4
    - secondUpdateLayers: 3
    - hidden_features: 128
    - batch_size: 64
============================================================

train length: 12000 val length: 1500 test length: 1500 unused length: 0 seed : 666
[0;31m<<<<<< ⚡️ cuda is used >>>>>>[0m
█[I 2025-07-04 13:32:06,225] Trial 17 finished with value: inf and parameters: {'lr': 0.0008552525906335536, 'dropout_rate': 0.06708467166410248, 'weight_decay': 1.4295760421963136e-05, 'firstUpdateLayers': 4, 'secondUpdateLayers': 3, 'hidden_features': 128, 'batch_size': 64}. Best is trial 0 with value: inf.

💥 Trial #17 - GPU OOM
   配置：batch_size=64, hidden_features=128
🧹 Cleaned 0.48GB GPU memory
🧹 Cleaned 1.12GB GPU memory
============================================================

🔍 Trial #18 - 详细显存诊断:
   GPU总显存: 25.28GB
   已分配: 0.02GB
   已缓存: 0.06GB
   可用: 25.22GB
   清理后-已分配: 0.02GB
   清理后-已缓存: 0.06GB
   清理后-可用: 25.22GB

============================================================
🚀 Starting Trial #18 (Memory Safe)
  Parameters:
    - lr: 0.0016658398722872933
    - dropout_rate: 0.1614493468065586
    - weight_decay: 2.5627322892042582e-05
    - firstUpdateLayers: 4
    - secondUpdateLayers: 3
    - hidden_features: 160
    - batch_size: 96
============================================================

train length: 12000 val length: 1500 test length: 1500 unused length: 0 seed : 666
[0;31m<<<<<< ⚡️ cuda is used >>>>>>[0m
█[I 2025-07-04 13:32:08,111] Trial 18 finished with value: inf and parameters: {'lr': 0.0016658398722872933, 'dropout_rate': 0.1614493468065586, 'weight_decay': 2.5627322892042582e-05, 'firstUpdateLayers': 4, 'secondUpdateLayers': 3, 'hidden_features': 160, 'batch_size': 96}. Best is trial 0 with value: inf.

💥 Trial #18 - GPU OOM
   配置：batch_size=96, hidden_features=160
🧹 Cleaned 1.45GB GPU memory
============================================================

🔍 Trial #19 - 详细显存诊断:
   GPU总显存: 25.28GB
   已分配: 0.02GB
   已缓存: 0.06GB
   可用: 25.22GB
   清理后-已分配: 0.02GB
   清理后-已缓存: 0.06GB
   清理后-可用: 25.22GB

============================================================
🚀 Starting Trial #19 (Memory Safe)
  Parameters:
    - lr: 0.0012314266508180035
    - dropout_rate: 0.1129498823581036
    - weight_decay: 3.394080204242373e-05
    - firstUpdateLayers: 5
    - secondUpdateLayers: 4
    - hidden_features: 96
    - batch_size: 48
============================================================

train length: 12000 val length: 1500 test length: 1500 unused length: 0 seed : 666
[0;31m<<<<<< ⚡️ cuda is used >>>>>>[0m
█[I 2025-07-04 13:32:09,985] Trial 19 finished with value: inf and parameters: {'lr': 0.0012314266508180035, 'dropout_rate': 0.1129498823581036, 'weight_decay': 3.394080204242373e-05, 'firstUpdateLayers': 5, 'secondUpdateLayers': 4, 'hidden_features': 96, 'batch_size': 48}. Best is trial 0 with value: inf.

💥 Trial #19 - GPU OOM
   配置：batch_size=48, hidden_features=96
🧹 Cleaned 0.15GB GPU memory
🧹 Cleaned 1.42GB GPU memory
============================================================

🔍 Trial #20 - 详细显存诊断:
   GPU总显存: 25.28GB
   已分配: 0.02GB
   已缓存: 0.06GB
   可用: 25.22GB
   清理后-已分配: 0.02GB
   清理后-已缓存: 0.06GB
   清理后-可用: 25.22GB

============================================================
🚀 Starting Trial #20 (Memory Safe)
  Parameters:
    - lr: 0.0016860409956573764
    - dropout_rate: 0.17817667003604293
    - weight_decay: 2.1701601976199053e-05
    - firstUpdateLayers: 4
    - secondUpdateLayers: 3
    - hidden_features: 160
    - batch_size: 64
============================================================

train length: 12000 val length: 1500 test length: 1500 unused length: 0 seed : 666
[0;31m<<<<<< ⚡️ cuda is used >>>>>>[0m
█[I 2025-07-04 13:32:11,882] Trial 20 finished with value: inf and parameters: {'lr': 0.0016860409956573764, 'dropout_rate': 0.17817667003604293, 'weight_decay': 2.1701601976199053e-05, 'firstUpdateLayers': 4, 'secondUpdateLayers': 3, 'hidden_features': 160, 'batch_size': 64}. Best is trial 0 with value: inf.

💥 Trial #20 - GPU OOM
   配置：batch_size=64, hidden_features=160
🧹 Cleaned 1.58GB GPU memory
============================================================

🔍 Trial #21 - 详细显存诊断:
   GPU总显存: 25.28GB
   已分配: 0.02GB
   已缓存: 0.06GB
   可用: 25.22GB
   清理后-已分配: 0.02GB
   清理后-已缓存: 0.06GB
   清理后-可用: 25.22GB

============================================================
🚀 Starting Trial #21 (Memory Safe)
  Parameters:
    - lr: 0.0017031344577884341
    - dropout_rate: 0.12971199098853314
    - weight_decay: 5.039706995421301e-05
    - firstUpdateLayers: 5
    - secondUpdateLayers: 5
    - hidden_features: 160
    - batch_size: 64
============================================================

train length: 12000 val length: 1500 test length: 1500 unused length: 0 seed : 666
[0;31m<<<<<< ⚡️ cuda is used >>>>>>[0m
█[I 2025-07-04 13:32:13,831] Trial 21 finished with value: inf and parameters: {'lr': 0.0017031344577884341, 'dropout_rate': 0.12971199098853314, 'weight_decay': 5.039706995421301e-05, 'firstUpdateLayers': 5, 'secondUpdateLayers': 5, 'hidden_features': 160, 'batch_size': 64}. Best is trial 0 with value: inf.

💥 Trial #21 - GPU OOM
   配置：batch_size=64, hidden_features=160
🧹 Cleaned 1.61GB GPU memory
============================================================

🔍 Trial #22 - 详细显存诊断:
   GPU总显存: 25.28GB
   已分配: 0.02GB
   已缓存: 0.06GB
   可用: 25.22GB
   清理后-已分配: 0.02GB
   清理后-已缓存: 0.06GB
   清理后-可用: 25.22GB

============================================================
🚀 Starting Trial #22 (Memory Safe)
  Parameters:
    - lr: 0.0014075289844895065
    - dropout_rate: 0.15483275748469258
    - weight_decay: 5.3669093565576996e-05
    - firstUpdateLayers: 5
    - secondUpdateLayers: 5
    - hidden_features: 160
    - batch_size: 64
============================================================

train length: 12000 val length: 1500 test length: 1500 unused length: 0 seed : 666
[0;31m<<<<<< ⚡️ cuda is used >>>>>>[0m
█[I 2025-07-04 13:32:15,731] Trial 22 finished with value: inf and parameters: {'lr': 0.0014075289844895065, 'dropout_rate': 0.15483275748469258, 'weight_decay': 5.3669093565576996e-05, 'firstUpdateLayers': 5, 'secondUpdateLayers': 5, 'hidden_features': 160, 'batch_size': 64}. Best is trial 0 with value: inf.

💥 Trial #22 - GPU OOM
   配置：batch_size=64, hidden_features=160
🧹 Cleaned 1.40GB GPU memory
============================================================

🔍 Trial #23 - 详细显存诊断:
   GPU总显存: 25.28GB
   已分配: 0.02GB
   已缓存: 0.06GB
   可用: 25.22GB
   清理后-已分配: 0.02GB
   清理后-已缓存: 0.06GB
   清理后-可用: 25.22GB

============================================================
🚀 Starting Trial #23 (Memory Safe)
  Parameters:
    - lr: 0.0018047258003663525
    - dropout_rate: 0.11740009309033103
    - weight_decay: 3.548424903688632e-05
    - firstUpdateLayers: 5
    - secondUpdateLayers: 5
    - hidden_features: 160
    - batch_size: 64
============================================================

train length: 12000 val length: 1500 test length: 1500 unused length: 0 seed : 666
[0;31m<<<<<< ⚡️ cuda is used >>>>>>[0m
█[I 2025-07-04 13:32:17,625] Trial 23 finished with value: inf and parameters: {'lr': 0.0018047258003663525, 'dropout_rate': 0.11740009309033103, 'weight_decay': 3.548424903688632e-05, 'firstUpdateLayers': 5, 'secondUpdateLayers': 5, 'hidden_features': 160, 'batch_size': 64}. Best is trial 0 with value: inf.

💥 Trial #23 - GPU OOM
   配置：batch_size=64, hidden_features=160
🧹 Cleaned 1.60GB GPU memory
============================================================

🔍 Trial #24 - 详细显存诊断:
   GPU总显存: 25.28GB
   已分配: 0.02GB
   已缓存: 0.06GB
   可用: 25.22GB
   清理后-已分配: 0.02GB
   清理后-已缓存: 0.06GB
   清理后-可用: 25.22GB

============================================================
🚀 Starting Trial #24 (Memory Safe)
  Parameters:
    - lr: 0.0015603916908537951
    - dropout_rate: 0.14241142392568482
    - weight_decay: 5.467837974075705e-05
    - firstUpdateLayers: 5
    - secondUpdateLayers: 5
    - hidden_features: 160
    - batch_size: 64
============================================================

train length: 12000 val length: 1500 test length: 1500 unused length: 0 seed : 666
[0;31m<<<<<< ⚡️ cuda is used >>>>>>[0m
█[I 2025-07-04 13:32:19,592] Trial 24 finished with value: inf and parameters: {'lr': 0.0015603916908537951, 'dropout_rate': 0.14241142392568482, 'weight_decay': 5.467837974075705e-05, 'firstUpdateLayers': 5, 'secondUpdateLayers': 5, 'hidden_features': 160, 'batch_size': 64}. Best is trial 0 with value: inf.

💥 Trial #24 - GPU OOM
   配置：batch_size=64, hidden_features=160
🧹 Cleaned 1.51GB GPU memory
============================================================

🔍 Trial #25 - 详细显存诊断:
   GPU总显存: 25.28GB
   已分配: 0.02GB
   已缓存: 0.06GB
   可用: 25.22GB
   清理后-已分配: 0.02GB
   清理后-已缓存: 0.06GB
   清理后-可用: 25.22GB

============================================================
🚀 Starting Trial #25 (Memory Safe)
  Parameters:
    - lr: 0.001325130569496628
    - dropout_rate: 0.17030098546727854
    - weight_decay: 4.220623268791894e-05
    - firstUpdateLayers: 5
    - secondUpdateLayers: 5
    - hidden_features: 128
    - batch_size: 64
============================================================

train length: 12000 val length: 1500 test length: 1500 unused length: 0 seed : 666
[0;31m<<<<<< ⚡️ cuda is used >>>>>>[0m
█[I 2025-07-04 13:32:21,535] Trial 25 finished with value: inf and parameters: {'lr': 0.001325130569496628, 'dropout_rate': 0.17030098546727854, 'weight_decay': 4.220623268791894e-05, 'firstUpdateLayers': 5, 'secondUpdateLayers': 5, 'hidden_features': 128, 'batch_size': 64}. Best is trial 0 with value: inf.

💥 Trial #25 - GPU OOM
   配置：batch_size=64, hidden_features=128
🧹 Cleaned 0.25GB GPU memory
🧹 Cleaned 1.16GB GPU memory
============================================================

🔍 Trial #26 - 详细显存诊断:
   GPU总显存: 25.28GB
   已分配: 0.02GB
   已缓存: 0.06GB
   可用: 25.22GB
   清理后-已分配: 0.02GB
   清理后-已缓存: 0.06GB
   清理后-可用: 25.22GB

============================================================
🚀 Starting Trial #26 (Memory Safe)
  Parameters:
    - lr: 0.0015285599877020329
    - dropout_rate: 0.09193982276174006
    - weight_decay: 3.0408532322863887e-05
    - firstUpdateLayers: 4
    - secondUpdateLayers: 3
    - hidden_features: 160
    - batch_size: 64
============================================================

train length: 12000 val length: 1500 test length: 1500 unused length: 0 seed : 666
[0;31m<<<<<< ⚡️ cuda is used >>>>>>[0m
█[I 2025-07-04 13:32:23,646] Trial 26 finished with value: inf and parameters: {'lr': 0.0015285599877020329, 'dropout_rate': 0.09193982276174006, 'weight_decay': 3.0408532322863887e-05, 'firstUpdateLayers': 4, 'secondUpdateLayers': 3, 'hidden_features': 160, 'batch_size': 64}. Best is trial 0 with value: inf.

💥 Trial #26 - GPU OOM
   配置：batch_size=64, hidden_features=160
🧹 Cleaned 1.46GB GPU memory
============================================================

🔍 Trial #27 - 详细显存诊断:
   GPU总显存: 25.28GB
   已分配: 0.02GB
   已缓存: 0.06GB
   可用: 25.22GB
   清理后-已分配: 0.02GB
   清理后-已缓存: 0.06GB
   清理后-可用: 25.22GB

============================================================
🚀 Starting Trial #27 (Memory Safe)
  Parameters:
    - lr: 0.001114841133747757
    - dropout_rate: 0.15478828690023724
    - weight_decay: 1.4797510821122207e-05
    - firstUpdateLayers: 4
    - secondUpdateLayers: 3
    - hidden_features: 160
    - batch_size: 64
============================================================

train length: 12000 val length: 1500 test length: 1500 unused length: 0 seed : 666
[0;31m<<<<<< ⚡️ cuda is used >>>>>>[0m
█[I 2025-07-04 13:32:25,670] Trial 27 finished with value: inf and parameters: {'lr': 0.001114841133747757, 'dropout_rate': 0.15478828690023724, 'weight_decay': 1.4797510821122207e-05, 'firstUpdateLayers': 4, 'secondUpdateLayers': 3, 'hidden_features': 160, 'batch_size': 64}. Best is trial 0 with value: inf.

💥 Trial #27 - GPU OOM
   配置：batch_size=64, hidden_features=160
🧹 Cleaned 0.28GB GPU memory
🧹 Cleaned 1.33GB GPU memory
============================================================

🔍 Trial #28 - 详细显存诊断:
   GPU总显存: 25.28GB
   已分配: 0.02GB
   已缓存: 0.06GB
   可用: 25.22GB
   清理后-已分配: 0.02GB
   清理后-已缓存: 0.06GB
   清理后-可用: 25.22GB

============================================================
🚀 Starting Trial #28 (Memory Safe)
  Parameters:
    - lr: 0.001255817743821823
    - dropout_rate: 0.1254523747466292
    - weight_decay: 4.7830504708298505e-05
    - firstUpdateLayers: 5
    - secondUpdateLayers: 5
    - hidden_features: 128
    - batch_size: 48
============================================================

train length: 12000 val length: 1500 test length: 1500 unused length: 0 seed : 666
[0;31m<<<<<< ⚡️ cuda is used >>>>>>[0m
█[I 2025-07-04 13:32:27,457] Trial 28 finished with value: inf and parameters: {'lr': 0.001255817743821823, 'dropout_rate': 0.1254523747466292, 'weight_decay': 4.7830504708298505e-05, 'firstUpdateLayers': 5, 'secondUpdateLayers': 5, 'hidden_features': 128, 'batch_size': 48}. Best is trial 0 with value: inf.

💥 Trial #28 - GPU OOM
   配置：batch_size=48, hidden_features=128
🧹 Cleaned 1.60GB GPU memory
============================================================

🔍 Trial #29 - 详细显存诊断:
   GPU总显存: 25.28GB
   已分配: 0.02GB
   已缓存: 0.06GB
   可用: 25.22GB
   清理后-已分配: 0.02GB
   清理后-已缓存: 0.06GB
   清理后-可用: 25.22GB

============================================================
🚀 Starting Trial #29 (Memory Safe)
  Parameters:
    - lr: 0.00077745828056734
    - dropout_rate: 0.11818110783784103
    - weight_decay: 6.250015800858343e-05
    - firstUpdateLayers: 3
    - secondUpdateLayers: 4
    - hidden_features: 96
    - batch_size: 96
============================================================

train length: 12000 val length: 1500 test length: 1500 unused length: 0 seed : 666
[0;31m<<<<<< ⚡️ cuda is used >>>>>>[0m
█[I 2025-07-04 13:32:29,420] Trial 29 finished with value: inf and parameters: {'lr': 0.00077745828056734, 'dropout_rate': 0.11818110783784103, 'weight_decay': 6.250015800858343e-05, 'firstUpdateLayers': 3, 'secondUpdateLayers': 4, 'hidden_features': 96, 'batch_size': 96}. Best is trial 0 with value: inf.

💥 Trial #29 - GPU OOM
   配置：batch_size=96, hidden_features=96
🧹 Cleaned 1.55GB GPU memory
============================================================

🔍 Trial #30 - 详细显存诊断:
   GPU总显存: 25.28GB
   已分配: 0.02GB
   已缓存: 0.06GB
   可用: 25.22GB
   清理后-已分配: 0.02GB
   清理后-已缓存: 0.06GB
   清理后-可用: 25.22GB

============================================================
🚀 Starting Trial #30 (Memory Safe)
  Parameters:
    - lr: 0.0017929051751338723
    - dropout_rate: 0.06366618957624277
    - weight_decay: 3.841680190702032e-05
    - firstUpdateLayers: 3
    - secondUpdateLayers: 5
    - hidden_features: 96
    - batch_size: 64
============================================================

train length: 12000 val length: 1500 test length: 1500 unused length: 0 seed : 666
[0;31m<<<<<< ⚡️ cuda is used >>>>>>[0m
█[I 2025-07-04 13:32:31,199] Trial 30 finished with value: inf and parameters: {'lr': 0.0017929051751338723, 'dropout_rate': 0.06366618957624277, 'weight_decay': 3.841680190702032e-05, 'firstUpdateLayers': 3, 'secondUpdateLayers': 5, 'hidden_features': 96, 'batch_size': 64}. Best is trial 0 with value: inf.

💥 Trial #30 - GPU OOM
   配置：batch_size=64, hidden_features=96
🧹 Cleaned 1.51GB GPU memory
============================================================

🔍 Trial #31 - 详细显存诊断:
   GPU总显存: 25.28GB
   已分配: 0.02GB
   已缓存: 0.06GB
   可用: 25.22GB
   清理后-已分配: 0.02GB
   清理后-已缓存: 0.06GB
   清理后-可用: 25.22GB

============================================================
🚀 Starting Trial #31 (Memory Safe)
  Parameters:
    - lr: 0.0006735791445661282
    - dropout_rate: 0.12428803994469863
    - weight_decay: 6.217341565922659e-05
    - firstUpdateLayers: 3
    - secondUpdateLayers: 5
    - hidden_features: 96
    - batch_size: 64
============================================================

train length: 12000 val length: 1500 test length: 1500 unused length: 0 seed : 666
[0;31m<<<<<< ⚡️ cuda is used >>>>>>[0m
█[I 2025-07-04 13:32:32,959] Trial 31 finished with value: inf and parameters: {'lr': 0.0006735791445661282, 'dropout_rate': 0.12428803994469863, 'weight_decay': 6.217341565922659e-05, 'firstUpdateLayers': 3, 'secondUpdateLayers': 5, 'hidden_features': 96, 'batch_size': 64}. Best is trial 0 with value: inf.

💥 Trial #31 - GPU OOM
   配置：batch_size=64, hidden_features=96
🧹 Cleaned 1.57GB GPU memory
============================================================

🔍 Trial #32 - 详细显存诊断:
   GPU总显存: 25.28GB
   已分配: 0.02GB
   已缓存: 0.06GB
   可用: 25.22GB
   清理后-已分配: 0.02GB
   清理后-已缓存: 0.06GB
   清理后-可用: 25.22GB

============================================================
🚀 Starting Trial #32 (Memory Safe)
  Parameters:
    - lr: 0.0005962714418840103
    - dropout_rate: 0.1466687441592632
    - weight_decay: 5.761458606387372e-05
    - firstUpdateLayers: 3
    - secondUpdateLayers: 5
    - hidden_features: 96
    - batch_size: 64
============================================================

train length: 12000 val length: 1500 test length: 1500 unused length: 0 seed : 666
[0;31m<<<<<< ⚡️ cuda is used >>>>>>[0m
